majortopic,text,chamber,party,pass_h,pass_s,bill_id,year,cong
19.0,To provide military assistance to Israel in order to assist in the resettlement of Russian refugees,1,100.0,0.0,0.0,92-HR-14481,1972,92
19.0,To bar certain additional restrictions on travel and remittances to Cuba.,1,100.0,0.0,0.0,108-HR-4678,2004,108
19.0,"To amend the United States International Broadcasting Act of 1994 to reorganize United States international broadcasting, and for other purposes.",1,200.0,0.0,0.0,110-HR-7070,2008,110
19.0,"To authorize State and local governments to direct divestiture from, and prevent investment in, companies with investments of $20,000,000 or more in Iran's energy sector, and for other purposes.",1,100.0,1.0,0.0,110-HR-2347,2007,110
19.0,"To establish a program to provide assistance for programs of credit and other financial services for microenterprises in developing countries, and for other purposes.",1,200.0,1.0,1.0,106-HR-1143,1999,106
19.0,"A bill to protect the foreign relations and to promote the trade and commerce of the United States, to require the disclosure to the United States of information affecting such trade and commerce, and to safeguard the security of the United States",2,100.0,0.0,0.0,81-S-11,1949,81
19.0,A bill to authorize an Under Secretary of State for Western Hemisphere Affairs.,2,100.0,0.0,0.0,85-S-4304,1958,85
19.0,"A bill to amend title II of the Foreign Relations Authorization Act, Fiscal Year 1977 (Public Law 94-350; 90 Stat 829), to authorize appropriations for the fiscal years 1978 and 1979.",1,100.0,0.0,0.0,95-HR-4915,1977,95
19.0,"A bill to establish an Office of Cambodian Genocide Investigation, to support efforts to bring to justice national Khmer Rouge leaders who committed crimes against humanity in Cambodia, and to exclude the national leadership of the Khmer Rouge from the United States.",2,100.0,0.0,0.0,102-S-2622,1992,102
19.0,"A bill to amend the Canal Zone Code to provide cost-of-living adjustments in cash relief payments to certain former employees of the Canal Zone Government, and for other purposes",2,200.0,0.0,0.0,91-S-2965,1969,91
19.0,A bill to amend the Foreign Assistance Act of 1961 to authorize the provision of medical supplies and other humanitarian assistance to the Kurdish peoples to alleviate suffering.,2,100.0,0.0,0.0,102-S-786,1991,102
19.0,"A bill to authorize an appropriation to the Presidents Contingency Fund pursuant to the Foreign Assistance Act of 1961, as amended, and for other purposes.",2,100.0,0.0,0.0,88-S-2664,1964,88
19.0,A bill to amend the Fishermen's Protective Act of 1967 in order to provide certain protection for U.S. fishermen and fish resources,2,200.0,0.0,0.0,92-S-3565,1972,92
19.0,A bill to authorize the Secretary of State or such officer as he may designate to conclude an agreement with the People's Republic of China for indemnification for any loss or damage to objects in the Exhibition of the Archeological Finds of the People's Republic of China while in the possession of the Government of the United States.,1,100.0,0.0,0.0,93-HR-14174,1974,93
19.0,A bill to authorize. the contribution to the International Childrens Emergency Fund of the United Nations of an amount equal to the moneys received by the Selective Service System for the services of persons assigned to work of national importance under c,2,200.0,0.0,0.0,80-S-1502,1947,80
19.0,A bill to deny most-favored nation trade treatment to any country that provides support for acts of terrorism.,2,100.0,0.0,0.0,99-S-1778,1985,99
19.0,"To declare as the policy of the United States cooperation with Western Hemisphere countries on energy issues, and for other purposes.",1,100.0,0.0,0.0,102-HR-3679,1991,102
19.0,A bill to amend the Internal Revenue Code of 1954 to provide that the treatment of loans with below-market interest rates shall not apply to obligations issued by the Government of Israel.,1,100.0,0.0,0.0,99-HR-3258,1985,99
19.0,A bill to implement the Convention on the Prevention and Punishment of the Crime of Genocide,2,200.0,0.0,0.0,92-S-3182,1972,92
19.0,A bill to repeal certain provisions of law which impede the normalization of United States-Soviet Union relations.,2,200.0,0.0,0.0,102-S-1708,1991,102
19.0,"A bill to implement policies to end preventable maternal, newborn, and child deaths globally.",2,100.0,0.0,0.0,113-S-2853,2014,113
19.0,A bill to provide support for the human rights and treatment of international victims of torture.,2,200.0,0.0,0.0,105-S-2431,1998,105
19.0,A bill providing for creation of the St. Lawrence Seaway Development Corporation to construct part of the St. Lawrence seaway in United States territory in the interest of national security; authorizing the Corporation to consummate certain arrangements w,2,200.0,1.0,1.0,83-S-2150,1953,83
19.0,"A bill to impose sanctions on individuals who are complicit in human rights abuses committed against nationals of Vietnam or their family members, and for other purposes.",2,200.0,0.0,0.0,111-S-3974,2010,111
19.0,"To promote democratization and reform in Poland and Hungary through development of the private sectors, labor market reforms, and enhanced environmental protection, and for other purposes.",1,100.0,0.0,0.0,101-HR-3300,1989,101
19.0,A bill to encourage nations to implement measures to prohibit international trade in certain fish unless such fish are accompanied by a valid Certificate of Legal Origin.,2,200.0,0.0,0.0,101-S-2285,1990,101
19.0,"A bill to provide Federal financial assistance to States offering scholarships to financially needy students from certain Latin American and Caribbean countries, and for other purposes.",2,100.0,0.0,0.0,100-S-851,1987,100
19.0,"To promote equitable economic growth and participatory development, national and regional economic integration, environmental sustainability, food security, and self-reliance in the Caribbean through responsive aid and development policies and programs.",1,100.0,0.0,0.0,101-HR-1240,1989,101
19.0,"To amend the Foreign Assistance-I Act of 1961, and for other purposes",1,100.0,0.0,1.0,91-HR-19911,1970,91
19.0,"To ensure that the victims and victims families of the November 5, 2009, attack at Fort Hood, Texas, receive the same treatment and benefits as those Americans who have been killed or wounded in a combat zone overseas and their families.",1,200.0,0.0,0.0,113-HR-705,2013,113
19.0,To establish a Commission and Advisory International Rules of Judicial Procedure.,1,100.0,1.0,1.0,85-HR-4642,1957,85
19.0,To prohibit vessels transporting Alaskan oil from using routes through the territorial and international waters northward of the Santa Barbara Channel Islands.,1,200.0,0.0,0.0,101-HR-1781,1989,101
19.0,To amend the Canal Zone Code by defining specific powers of the Panama Canal Company,1,100.0,0.0,0.0,86-HR-13033,1960,86
19.0,A bill to prevent United States involvement in hostilities in the Persian Gulf.,2,100.0,0.0,0.0,100-S-1327,1987,100
19.0,"A bill to strongly encourage the Government of Saudi Arabia to end its support for institutions that fund, train, incite, encourage, or in any other way aid and abet terrorism, to secure full Saudi cooperation in the investigation of terrorist incidents, to denounce Saudi sponsorship of extremist Wahhabi ideology, and for other purposes.",2,200.0,0.0,0.0,110-S-2243,2007,110
19.0,"A bill to amend the National and Community Service Act of 1990 to establish Encore Service Programs, Encore Fellowship Programs, and Silver Scholarship Programs, and for other purposes.",2,100.0,0.0,0.0,110-S-3480,2008,110
19.0,To require congressional approval for certain uses of the exchange stabilization fund.,1,200.0,0.0,0.0,104-HR-2177,1995,104
19.0,A bill to prohibit all assistance to any participant in the fighting in Angola.,1,100.0,0.0,0.0,94-HR-11714,1976,94
19.0,"A bill to authorize appropriations for the Department of State, International Communication Agency, and Board for International Broadcasting for fiscal years 1980 and 1981, and a supplemental authorization for State for fiscal year 1979, and for other purposes.",2,100.0,0.0,0.0,96-S-586,1979,96
19.0,"To direct the Secretary of Commerce, acting through the National Marine Fisheries Service, to study the practice of shark finning in United States waters of the Central and Western Pacific Ocean and the effects that practice is having on shark populations in the Pacific Ocean.",1,100.0,0.0,0.0,106-HR-3078,1999,106
19.0,"To authorize the Secretary of Energy to make grants to encourage cooperation between the United States and China on joint research, development, or commercialization of carbon capture and sequestration technology, improved energy efficiency, or renewable energy sources.",1,100.0,0.0,0.0,110-HR-3274,2007,110
19.0,"To promote the development of a government in the Federal Republic of Yugoslavia (Serbia and Montenegro) based on democratic principles and the rule of law, and that respects internationally recognized human rights, to assist the victims of Serbian oppression, to apply measures against the Federal Republic of Yugoslavia, and for other purposes.",1,200.0,0.0,0.0,106-HR-1373,1999,106
19.0,To amend the Mutual Security Act of 1961 to require the settlement of the claims of certain citizens of the United States against Turkey before further assistance is given that country,1,200.0,0.0,0.0,82-HR-7383,1952,82
19.0,"A bill to amend the Internal Revenue Code of 1986 to improve revenue collection and to provide that a taxpayer conscientiously opposed to participation in war may elect to have such taxpayer's income, estate, or gift tax payments spent for nonmilitary purposes, to create the United States Peace Tax Fund to receive such tax payments, and for other purposes.",2,200.0,0.0,0.0,104-S-1663,1996,104
19.0,"To promote access for United States officials, journalists, and other citizens to Tibetan areas of the Peoples Republic of China, and for other purposes.",1,100.0,0.0,0.0,113-HR-4851,2014,113
19.0,A bill to provide for amendment of the Bretton Woods Agreements Act.,1,100.0,1.0,1.0,94-HR-13955,1976,94
19.0,"To authorize appropriations for the Department of State and related agencies for the fiscal years 1998 and 1999, and for other purposes.",1,200.0,0.0,0.0,105-HR-1253,1997,105
19.0,A bill to amend the Bank Holding Company act of 1956 to prohibit foreign bank holding companies from acquiring any shares of a company which is primarily engaged in making a tender offer for a United States company engaged in activities other than those permissible for United States bank holding companies and to provide for limitations on acquisitions of companies primarily engaged in other than financial services by certain companies owning banks.,2,200.0,0.0,0.0,100-S-2288,1988,100
19.0,"To enhance United States public diplomacy, to reorganize United States international broadcasting, and for other purposes.",1,200.0,1.0,0.0,107-HR-3969,2002,107
19.0,A bill to amend title 18 of the United States Code to prohibit a Government officer or employee from causing the distribution of slogans or messages with checks or money from the United States.,1,100.0,0.0,0.0,95-HR-14217,1978,95
19.0,"To authorize an agreement between the United States and Mexico for the joint operation and maintenance by the International Boundary and Water Commission, United States and Mexico, of the DouglasAgua Prieta sanitation project, and for other purposes",1,100.0,0.0,0.0,81-HR-7691,1950,81
19.0,"To encourage and facilitate the consolidation of peace and security, respect for human rights, democracy, and economic freedom in Ethiopia.",1,200.0,1.0,0.0,110-HR-2003,2007,110
19.0,To provide for the recognition of Jerusalem as the capital of Israel.,1,100.0,0.0,0.0,106-HR-2515,1999,106
19.0,To amend the Poliomyelitis Vaccination Assistance Act of 1955.,1,100.0,0.0,0.0,85-HR-2536,1957,85
19.0,To prevent International Monetary Fund loans for Iraq from being used to pay off Iraq's creditors.,1,200.0,0.0,0.0,108-HR-2080,2003,108
19.0,A bill to amend title 18 of the United States Code to make the use of a firearm to commit a felony by certain members of foreign diplomatic missions and consular posts in the United States a Federal felony.,2,200.0,0.0,0.0,98-S-2730,1984,98
19.0,"To amend the Panama Canal Act of 1979 with respect to compensation for certain members of the Panama Canal Commission, to extend retirement eligibility, and for other purposes.",1,200.0,1.0,0.0,101-HR-1347,1989,101
19.0,"To amend the Foreign Military Sales Act to prohibit assistance to Cambodia, and for other purposes",1,200.0,0.0,0.0,91-HR-17771,1970,91
19.0,"To require the continuation in effect of sanctions imposed with respect to Belarus, and for other purposes.",0,200.0,0.0,0.0,114-HR-3107,2015,114
19.0,"A bill to provide permanent authorization for International Labor Affairs Bureau to continue and enhance their work to alleviate child labor and improve respect for internationally recognized worker rights and core labor standards, and for other purposes.",2,100.0,0.0,0.0,107-S-1827,2001,107
19.0,"A bill to provide assistance to improve the health of newborns, children, and mothers in developing countries, and for other purposes.",2,100.0,0.0,0.0,110-S-1418,2007,110
19.0,A bill to ensure the Secretary of State complies fully with reporting requirements in section 116(d) of the Foreign Assistance Act of 1961.,1,200.0,0.0,0.0,114-S-1627,2015,114
19.0,"An original bill to authorize appropriations for fiscal years 1992 and 1993 for the Department of State, and for other purposes.",2,100.0,0.0,0.0,102-S-1433,1991,102
19.0,"To rescind and revoke membership of the United States in the United Nations and the specialized agencies thereof, and for other purposes",1,200.0,0.0,0.0,82-HR-5081,1951,82
19.0,A bill to authorize a payment to the Government of Japan.,2,200.0,1.0,1.0,86-S-2130,1959,86
19.0,A bill entitled United States International Programming to Ukraine and Neighboring Regions.,2,200.0,1.0,1.0,113-S-2183,2014,113
19.0,To accelerate the income tax benefits for charitable cash contributions for the relief of victims of the Typhoon Haiyan in the Philippines.,1,100.0,1.0,1.0,113-HR-3771,2013,113
19.0,"To amend further the Peace Corps Act (75 Stat. 612) , as amended, and for other purposes",1,100.0,0.0,0.0,89-HR-5876,1965,89
19.0,"To prohibit investments in, and certain other activities with respect to, South Africa, and for other purposes.",1,100.0,0.0,0.0,101-HR-21,1989,101
19.0,"To amend the act of January 30, 1913, to provide that the American Hospital of Paris shall have perpetual succession",1,200.0,0.0,0.0,87-HR-12118,1962,87
19.0,"A bill to authorize an increase in the resources of the International Monetary Fund and the International Bank for Reconstruction and Development, and for other purposes",2,100.0,0.0,0.0,91-S-3628,1970,91
19.0,"A bill to provide for making payments to certain citizens and nationals of the United States held hostage in Iran, and for other purposes.",1,100.0,0.0,0.0,96-HR-7368,1980,96
19.0,To establish a commission to recommend a strategy for the global eradication of disease.,1,200.0,0.0,0.0,105-HR-2889,1997,105
19.0,To amend the National Defense Education Act of 1958 to establish a program for training members of the Peace Corps,1,100.0,0.0,0.0,87-HR-5805,1961,87
19.0,To authorize the President to use foreign assistance funds to provide emergency disaster assistance on account of Hurricane Andrew and other natural disasters in the United States.,1,200.0,0.0,0.0,102-HR-5921,1992,102
19.0,"To authorize a comprehensive, strategic approach for United States foreign assistance to developing countries to reduce global poverty and hunger, achieve food security and improved nutrition, promote inclusive, sustainable agricultural-led economic growth, improve nutritional outcomes, especially for women and children, build resilience among vulnerable populations, and for other purposes.",0,200.0,1.0,0.0,114-HR-1567,2015,114
19.0,"To amend the Foreign Assistance Act of 1961 to provide for the establishment and implementation of a system to verify that persons who receive United States foreign assistance funds are not affiliated with or do not support foreign terrorist organizations or do not otherwise commit or support acts of international terrorism, and for other purposes.",1,200.0,0.0,0.0,111-H-1062,2009,111
19.0,To amend the China Aid Act of 1948,1,100.0,0.0,0.0,81-HR-3539,1949,81
19.0,A bill to impose congressional notification and reporting requirements on any negotiations or other discussions between the United States and Cuba with respect to normalization of relations.,2,200.0,0.0,0.0,104-S-925,1995,104
19.0,"A bill to provide for denial of passports to supporters of the international Communist movement, for review of passport denials, and .for other purposes.",2,200.0,0.0,0.0,86-S-2315,1959,86
19.0,To permit the United States to host the 39th World Shooting Championships in 1966,1,100.0,0.0,0.0,88-HR-10971,1964,88
19.0,"To amend the Foreign Assistance Act of 1961, as amended, so as to provide for the establishment of a White Fleet designed to render emergency assistance to the people of other nations",1,200.0,0.0,0.0,89-HR-2428,1965,89
19.0,"To amend section 620 of the Foreign Assistanct Act of 1961 to suspend, in whole or in part, economic and military assistance and certain sales to any country which fails to take appropriate steps to prevent narcotic drugs, produced or processed, in whole or in part, in such country from entering the United States unlawfully, and for other purposes",1,100.0,0.0,0.0,91-HR-18462,1970,91
19.0,"To prohibit certain activities relating to the petroleum resources of Iraq, and for other purposes.",1,200.0,0.0,0.0,110-HR-6710,2008,110
19.0,A bill to authorize funds for military assistance to the Democratic Resistance in Nicaragua unless the President certifies to Congress that the Communist government in Nicaragua has met certain conditions.,2,200.0,0.0,0.0,100-S-1681,1987,100
19.0,"To sanction the ruling Burmese military junta, to strengthen Burma's democratic forces and support and recognize the National League of Democracy as the legitimate representative of the Burmese people, and for other purposes.",1,100.0,1.0,1.0,108-HR-2330,2003,108
19.0,"To impose sanctions against persons who knowingly provide material support or resources to Boko Haram or its affiliates, associated groups, or agents, and for other purposes.",1,200.0,0.0,0.0,113-HR-3209,2013,113
19.0,A bill to provide for the strengthening the Republic of Korea as an ally against aggression and for the reconstruction that country from the ravages of war resisting aggression,2,200.0,0.0,0.0,83-S-1230,1953,83
19.0,"A bill to amend the Internal Revenue Code of 1954 to restore the tax treatment of earned income from sources outside the United States which existed before the enactment of the Tax Reform Act of 1976, and to repeal the deduction for certain expenses of living abroad.",1,100.0,0.0,0.0,96-HR-5473,1979,96
19.0,To repeal a service charge of 10 cents per sheet of 100 words for making out and authenticating copies of records in the Department of State,1,100.0,1.0,1.0,84-HR-5842,1955,84
19.0,"To amend the United Nations Participation Act of 1945, to provide for reimbursement to the city of New York for certain unusual expenses incurred by that city during the meeting of the United Nations in September and October, 1960",1,100.0,0.0,0.0,89-HR-10569,1965,89
19.0,A bill to provide additional assistance for the Nicaraguan democratic resistance forces.,1,200.0,0.0,0.0,99-HR-4108,1986,99
19.0,To provide for further contributions to the International Childrens Emergency Fund,1,200.0,0.0,0.0,81-HR-4488,1949,81
19.0,"A bill to express the sense of Congress that the Government of the Maldives should immediately release former President Mohamed Nasheed from prison and release all other political prisoners in the country, as well as guarantee due process for and respect the human rights of all of the people of the Maldives.",1,100.0,0.0,0.0,114-S-2231,2015,114
19.0,"A bill to authorize and direct the United States Executive Director of the International Monetary Fund to promote staffing and policy changes with respect to the management of natural resources, and for other purposes.",2,100.0,0.0,0.0,101-S-1144,1989,101
19.0,A bill to authorize appropriations for the U.S. Information Agency.,1,100.0,1.0,0.0,93-HR-11424,1973,93
19.0,A bill to provide for an accounting of total United States contributions to the United Nations.,2,200.0,0.0,0.0,113-S-988,2013,113
19.0,To restrict travel in violation of area restrictions,1,100.0,0.0,0.0,90-HR-14476,1967,90
19.0,A bill to rescind certain budget authority for the Philippines.,2,100.0,0.0,0.0,99-S-2071,1986,99
19.0,"To authorize the Secretary of Energy to provide technical assistance to the Armed Forces of the United States with respect to ongoing activities of the Armed Forces to address energy resources that are being utilized by the Islamic State or would be beneficial to the Islamic State, and for other purposes.",0,200.0,0.0,0.0,114-HR-4826,2016,114
19.0,"To provide that certain expenses of the Panama Canal Company and the Canal Zone Government shall be paid from tolls, and for other purposes.",1,100.0,0.0,0.0,85-HR-7842,1957,85
19.0,To provide for the settlement of certain claims of the Government of the United States on its own behalf and on behalf of American Nationals against foreign governments,1,100.0,0.0,0.0,81-HR-2963,1949,81
19.0,"To require that Peace Corps volunteers be subject to the same limitations regarding coverage of abortion services as employees of the Peace Corps with respect to coverage of such services, and for other purposes.",1,100.0,0.0,0.0,113-HR-4578,2014,113
19.0,A bill to amend the Indochina Migration and Refugee Assistance Act of 1975 to provide for the inclusion of refugees from Laos.,2,100.0,1.0,1.0,94-S-2760,1975,94
19.0,To remove the exemption from property taxes of property of an international organization used for commercial activities in the United States.,1,100.0,0.0,0.0,102-HR-3266,1991,102
19.0,To provide credit for the poor in developing countries through loans for self-employment and other assistance for micro enterprises.,1,200.0,0.0,0.0,101-HR-5934,1990,101
19.0,"A bill to provide an opportunity to individuals to contribute $1, in connection with the payment of their Federial income tax, to the U.S. Olympic Fund, and for other purposes.",1,200.0,0.0,0.0,94-HR-15207,1976,94
19.0,"To strengthen sanctions against the Government of Syria, to enhance multilateral commitment to address the Government of Syria's threatening policies, to establish a program to support a transition to a democratically-elected government in Syria, and for other purposes.",1,200.0,0.0,0.0,110-HR-2332,2007,110
19.0,To assist in implementing the Plan of Action adopted by the World Summit for Children.,1,100.0,0.0,0.0,102-HR-1633,1991,102
19.0,To ensure the transparency of International Monetary Fund operations.,1,200.0,0.0,0.0,105-HR-3331,1998,105
19.0,"To increase the penalties applicable for transporting or importing goods made by convicts or prisoners, and for failure to mark packages of goods made by convicts or prisoners, and for other purposes.",1,200.0,0.0,0.0,102-HR-4475,1992,102
19.0,A bill to restore a United States voluntary contribution to the United Nations Population Fund.,2,328.0,0.0,0.0,106-S-965,1999,106
19.0,"To restrict sales and leases of defense articles and defense services to any country or international organization which as a matter of policy or practice is known to have sent letters to United States firms requesting compliance with, or soliciting information regarding compliance with, the secondary or tertiary Arab boycott.",1,100.0,0.0,0.0,103-HR-3656,1993,103
19.0,A bill to authorize appropriations for fiscal years 1982 and 1983 for the Department of State.,2,200.0,0.0,0.0,97-S-784,1981,97
19.0,"To direct the Secretary of the Interior to formulate a plan and make recommendations for consolidation in a single executive agency of the responsibility for, and supervision of, activities involving Antarctica.",1,100.0,0.0,0.0,84-HR-12428,1956,84
19.0,To authorize assistance to promote the peaceful resolution of conflicts in Africa.,1,100.0,1.0,0.0,103-HR-4541,1994,103
19.0,"To amend title 18, United States Code, to ensure that acts of torture, as proscribed by the Torture Convention, are also recognized as criminal if committed in the United States.",1,100.0,0.0,0.0,107-HR-3158,2001,107
19.0,"A bill to repeal the provisions relating to Uganda of the Act entitled An Act to amend the Bretton Woods Agreements Act to authorize the United States to participate in the Supplementary Financing Facility of the International Monetary Fund, approved October 10, 1978.",1,100.0,0.0,0.0,96-HR-3716,1979,96
19.0,"A bill to establish the United States Academy of Peace and Conflict Resolution whose function shall be to develop and implement programs, to promote the peaceful resolution of international conflicts through the use of conflict resolution techniques.",1,200.0,0.0,0.0,98-HR-3088,1983,98
19.0,A bill to amend the Foreign Assistance Act of 1961.,2,100.0,0.0,0.0,93-S-2026,1973,93
19.0,"To authorize the President to distribute liquidated assets frozen pursuant to Executive Order 13224 and similar Executive orders to the victims and surviving family members of the terrorist attacks that occurred on September 11, 2001, and to certain other charitable funds established as a result of those attacks.",1,200.0,0.0,0.0,107-HR-3703,2002,107
19.0,"A bill to enable the President to obligate funds heretofore appropriated for assistance in certain areas in China until June 30, 1950",2,200.0,0.0,0.0,81-S-2845,1950,81
19.0,A bill to amend the Peace Corps Act to authorize appropriations for the Peace Corps for fiscal years 1992 and 1993 and to establish a Peace Corps foreign exchange fluctuations account; and for other purposes.,2,100.0,0.0,0.0,102-S-1042,1991,102
19.0,"To provide for the establishment of an office within the Internal Revenue Service to focus on violations of the internal revenue laws by persons who are under investigation for conduct relating to the promotion of commercial sex acts and trafficking in persons crimes, and to increase the criminal monetary penalty limitations for the underpayment or overpayment of tax due to fraud.",1,100.0,0.0,0.0,113-HR-4708,2014,113
19.0,"To provide for the cancellation of debts owed to the International Monetary Fund by poor countries, and for other purposes.",1,100.0,0.0,0.0,108-HR-4511,2004,108
19.0,A bill to authorize the conversion of the Panama Canal to a sealevel waterway,2,100.0,0.0,0.0,81-S-1917,1949,81
19.0,"A bill to provide for the increase of capacity and the improvement of operations of the Panama Canal, and for other purposes.",2,200.0,0.0,0.0,90-S-3108,1968,90
19.0,To amend title V of the International Claims Settlement Act of 1949 relating to certain claims against the Government of Cuba,1,100.0,0.0,0.0,89-HR-7805,1965,89
19.0,"A bill to provide procedures for the contribution of volunteer United States military personnel to international peace operations; to amend title 10, United States Code, to provide for participation of the Armed Forces in peacekeeping activities, humanitarian activities, and refugee assistance, and for other purposes.",2,100.0,0.0,0.0,104-S-1065,1995,104
19.0,"Making appropriations for Foreign Assistance and related programs for the fiscal year ending June 30, 1971, and for other purposes",1,100.0,1.0,1.0,91-HR-17867,1970,91
19.0,A bill to provide for the participation of the United States in the Asian Development Bank,2,100.0,0.0,0.0,89-S-2794,1966,89
19.0,"To authorize supplemental appropriations for fiscal year 1991 for relief, rehabilitation, and reconstruction in Liberia.",1,100.0,1.0,0.0,102-HR-994,1991,102
19.0,"To provide for the recovery, restitution, and protection of the cultural heritage of Iraq.",1,100.0,0.0,0.0,108-HR-3497,2003,108
19.0,"A bill to amend title 18 of the United States Code and the State Department Basic Authorities Act of 1956 to increase the maximum allowed for certain rewards relating to terrorism, and to establish a most wanted terrorists list.",1,200.0,0.0,0.0,99-HR-4044,1986,99
19.0,"An original bill to authorize assistance for fiscal year 1991 activities within a comprehensive Support for East European Democracy (SEED) program to promote political and economic transition in countries of Europe emerging from the tyranny and legacy of communist rule, to authorize appropriations for worldwide Peace Corps activities in fiscal years 1991 and 1992, to amend the Foreign Assistance Act of 1961 to establish a Development Fund for Africa, to authorize further United States contributions to the International Development Association, and for other purposes.",2,100.0,0.0,0.0,101-S-2944,1990,101
19.0,To amend the Magnuson Fishery Conservation and Management Act to authorize use of proceeds of property seized and forfeited under fishery resources laws for costs of enforcing those laws.,1,100.0,0.0,0.0,101-HR-3100,1989,101
19.0,A bill to authorize the provision of foreign assistance for agricultural activities in Nicaragua.,2,200.0,0.0,0.0,99-S-2343,1986,99
19.0,"A bill to amend the Canal Zone Construction Annuity Act of May 29, 1944; to extend the benefits thereof to certain individuals by removal of the date limitation on, the citizenship requirement contained therein",2,200.0,0.0,0.0,84-S-3776,1956,84
19.0,"To authorize the contribution of $12,000,000 to the United Nations International Childrens Emergency Fund",1,100.0,0.0,0.0,82-HR-5382,1951,82
19.0,"Making appropriations for foreign assistance and related agencies for the fiscal year ending June 30, 1965, and for other purposes",1,100.0,1.0,1.0,88-HR-11812,1964,88
19.0,"to promote the cause of world peace by authorizing the President for a limited period to enter into agreements for reciprocal travel and study by selected nationals, and for other purposes",1,200.0,0.0,0.0,82-HR-5852,1951,82
19.0,"To require a report on United States strategy to combat terrorist use of social media, and for other purposes.",0,200.0,1.0,0.0,114-HR-3654,2015,114
19.0,To forfeit citizenship of conspirators against the United States,1,100.0,0.0,0.0,83-HR-7119,1954,83
19.0,A bill to amend the Foreign Assistance Act of 1961 to authorize the provision of medical supplies and other humanitarian assistance to the Baltic peoples to alleviate suffering.,2,100.0,0.0,0.0,102-S-816,1991,102
19.0,"To provide for planning the participation of the United States in the International Exposition for Southern California, to be held at Long Beach, Calif., in 1966, and for other purposes",1,200.0,0.0,0.0,87-HR-8543,1961,87
19.0,A bill: The Anti-Hijacking Act of 1973.,1,100.0,0.0,0.0,93-HR-4287,1973,93
19.0,"Regarding the compliance of the People's Republic of China with certain internationally recognized standards of conduct, and for other purposes.",1,200.0,0.0,0.0,102-HR-2785,1991,102
19.0,"A bill to amend the Institute of InterAmerican Affairs Act, approved August 5, 1947",2,100.0,1.0,1.0,81-S-1250,1949,81
19.0,"A bill to amend the International Security and Development Cooperation Act of 1980 to extend the authority of the African Development Foundation, and for other purposes.",2,200.0,0.0,0.0,98-S-2388,1984,98
19.0,"A bill to authorize the Secretary of Commerce to participate in the organization for, planning, design and construction of facilities in connection with the 1980 Olympic Winter Games at Lake Placid, N. Y.",2,200.0,1.0,1.0,94-S-2184,1975,94
19.0,A bill to authorize the Secretary of State to furnish free transportation to certain U.S. citizens desiring to establish permanent residence in a foreign country.,1,200.0,0.0,0.0,94-HR-2134,1975,94
19.0,To establish the Office of Commissioner of Refugees,1,200.0,0.0,0.0,83-HR-5001,1953,83
19.0,"A bill to amend the Internal Revenue Code of 1954 so as to permit charitable contributions, bequests, transfers, and gifts to the United Nations Childrens Fund (UNICEF) to be deductible for income tax, estate tax, and gift tax purposes.",2,200.0,0.0,0.0,86-S-2426,1959,86
19.0,"A bill to authorize appropriations for fiscal years 2010 through 2014 to promote long-term, sustainable rebuilding and development in Haiti, and for other purposes.",2,100.0,0.0,0.0,111-S-3317,2010,111
19.0,A bill to prohibit the acquisition of products produced by forced or indentured child labor.,2,100.0,0.0,0.0,106-S-373,1999,106
19.0,"A bill to amend section 8335 of title 5, United States Code, to reduce the mandatory retirement age for non-U.S. citizen employees of the Panama Canal Company or the Canal Zone Government employed on the Isthmus of Panama to 62 years of age.",1,100.0,0.0,0.0,94-HR-11495,1976,94
19.0,A bill with regard to Presidential certifications on conditions in El Salvador.,1,100.0,0.0,0.0,97-HR-7323,1982,97
19.0,"To encourage and facilitate the consolidation of security, human rights, democracy, and economic freedom in Ethiopia.",1,200.0,0.0,0.0,110-HR-2228,2007,110
19.0,"To promote the foreign policy of the United States by authorizing the purchase of United Nations bonds and the appropriation of funds therefor, and to afford an opportunity for the people of the United States to participate in the purchase of such bonds",1,100.0,0.0,0.0,87-HR-10889,1962,87
19.0,"A bill to authorize the Administrator of the General Service Administration to enter into agreements for the construction of border stations on the United States borders with Canada and Mexico, and for other purposes.",2,100.0,0.0,0.0,103-S-1036,1993,103
19.0,A bill to suspend certain sanctions with respect to India and Pakistan.,2,200.0,0.0,0.0,106-S-634,1999,106
19.0,To terminate the participation of the United States in the United Nations,1,100.0,0.0,0.0,80-HR-5835,1948,80
19.0,"To endorse expansion of the Peace Corps to 14,000 volunteers by 2007, to authorize appropriations for the Peace Corps for fiscal years 2003 through 2007, and for other purposes.",1,200.0,0.0,0.0,107-HR-5255,2002,107
19.0,"To authorize the appropriation of $500,000 to be spent for the purpose of the Pan American games to be held in Chicago, Ill",1,100.0,1.0,0.0,85-HR-13343,1958,85
19.0,To establish a contiguous fishery zone (to the outer limits of the Continental Shelf) beyond the territorial sea of the United States,1,200.0,0.0,0.0,92-HR-14019,1972,92
19.0,To amend the Foreign Assistance Act of 1961 to suspend all assistance to the Government of Pakistan,1,100.0,0.0,0.0,92-HR-9160,1971,92
19.0,A bill to amend the Foreign Assistance Act of 1961 to examine the status of the human rights of people with disabilities worldwide.,2,200.0,0.0,0.0,103-S-1256,1993,103
19.0,"Making appropriations for Foreign Assistance and related agencies far the fiscal year ending June 30, 1967, and for other purposes",1,100.0,1.0,1.0,89-HR-17788,1966,89
